,numeric,lon,lat,address
숙박,10,127.0175116,37.631292,"south korea, seoul, gangbuk-gu, 삼양로 313"
숙박,17,127.0264881,37.6394378,"355-8 dobong-ro, gangbuk-gu, seoul, south korea"
숙박,16,127.0203226,37.6210932,"south korea, seoul, gangbuk-gu, 삼양로 193"
숙박,11,127.0299771,37.6176238,"3 dobong-ro 18-gil, gangbuk-gu, seoul, south korea"
숙박,20,127.0213424,37.6359371,"70 suyu-ro, gangbuk-gu, seoul, south korea"
숙박,15,127.0794272,37.5942307,"8 mangu-ro 38-gil, jungnang-gu, seoul, south korea"
숙박,33,127.0756888,37.6161382,"961 dongil-ro, jungnang-gu, seoul, south korea"
숙박,26,127.0782397,37.5941088,"230 mangu-ro, jungnang-gu, seoul, south korea"
숙박,21,127.078876,37.6062382,"850 dongil-ro, jungnang-gu, seoul, south korea"
숙박,40,127.076816,37.6123689,"917-4 dongil-ro, jungnang-gu, seoul, south korea"
숙박,19,127.0795251,37.598879,"767 dongil-ro, jungnang-gu, seoul, south korea"
숙박,16,127.0956164,37.5996008,"8 songnim-gil, jungnang-gu, seoul, south korea"
숙박,10,127.0791944,37.5862899,"102 gyeomjae-ro, jungnang-gu, seoul, south korea"
숙박,12,127.1080593,37.6006921,"503 mangu-ro, jungnang-gu, seoul, south korea"
숙박,9,127.0844826,37.5940042,"25 myeonmok-ro 91(gusibil)-gil, jungnang-gu, seoul, south korea"
숙박,18,127.0934743,37.5954513,"5 sangbong-ro 26-gil, jungnang-gu, seoul, south korea"
숙박,19,127.0805752,37.5869728,"115 gyeomjae-ro, jungnang-gu, seoul, south korea"
숙박,22,127.0757927,37.6158912,"959 dongil-ro, jungnang-gu, seoul, south korea"
숙박,19,127.0781543,37.6013039,"34 bonghwasan-ro, jungnang-gu, seoul, south korea"
숙박,16,127.105149,37.6008665,"477 mangu-ro, jungnang-gu, seoul, south korea"
숙박,16,127.08717,37.5810086,"381-1 sagajeong-ro, jungnang-gu, seoul, south korea"
숙박,15,127.0837246,37.5922864,"97 bongujae-ro, jungnang-gu, seoul, south korea"
숙박,28,127.0834069,37.5954808,"278 mangu-ro, jungnang-gu, seoul, south korea"
숙박,19,127.0804968,37.593256,"704 dongil-ro, jungnang-gu, seoul, south korea"
숙박,19,127.0797625,37.5983565,"761 dongil-ro, jungnang-gu, seoul, south korea"
숙박,29,127.1000215,37.599994,"431 mangu-ro, jungnang-gu, seoul, south korea"
숙박,25,127.079224,37.5809397,"567 dongil-ro, jungnang-gu, seoul, south korea"
숙박,21,127.0794188,37.583602,"597 dongil-ro, jungnang-gu, seoul, south korea"
숙박,28,127.0794301,37.5860908,"623-1 dongil-ro, jungnang-gu, seoul, south korea"
숙박,40,127.0881919,37.5798371,"314 myeonmok-ro, jungnang-gu, seoul, south korea"
숙박,17,127.0971458,37.5895191,"428 yongmasan-ro, jungnang-gu, seoul, south korea"
숙박,20,127.0966733,37.5896434,"427 yongmasan-ro, jungnang-gu, seoul, south korea"
숙박,23,127.0799329,37.5969342,"4 dongil-ro 121-gil, jungnang-gu, seoul, south korea"
숙박,11,127.1053228,37.6008209,"479 mangu-ro, jungnang-gu, seoul, south korea"
숙박,20,127.0722729,37.5964129,"126 jungnangcheon-ro, jungnang-gu, seoul, south korea"
숙박,25,127.0999467,37.5967984,"513 yongmasan-ro, jungnang-gu, seoul, south korea"
숙박,19,127.099411,37.5990595,"10 mangu-ro 66-gil, jungnang-gu, seoul, south korea"
숙박,17,127.0736147,37.5899323,"54 jungnangcheon-ro, jungnang-gu, seoul, south korea"
숙박,10,127.0902163,37.5805717,"409 sagajeong-ro, jungnang-gu, seoul, south korea"
숙박,23,127.0933207,37.5904701,"51 sangbong-ro, jungnang-gu, seoul, south korea"
숙박,19,127.092328,37.5896029,"223 gyeomjae-ro, jungnang-gu, seoul, south korea"
숙박,18,127.096041,37.5985751,"394 mangu-ro, jungnang-gu, seoul, south korea"
숙박,18,127.0766143,37.6164103,"964 dongil-ro, jungnang-gu, seoul, south korea"
숙박,29,127.0795816,37.5879436,"643 dongil-ro, jungnang-gu, seoul, south korea"
숙박,21,127.0772976,37.5946547,"4 jungnangyeok-ro, jungnang-gu, seoul, south korea"
숙박,20,127.0990372,37.5998162,"423 mangu-ro, jungnang-gu, seoul, south korea"
숙박,25,127.0937868,37.5955492,"11 sangbong-ro 26-gil, jungnang-gu, seoul, south korea"
숙박,16,127.0809413,37.5870414,"119 gyeomjae-ro, jungnang-gu, seoul, south korea"
숙박,8,127.0999908,37.5963374,"507 yongmasan-ro, jungnang-gu, seoul, south korea"
숙박,20,127.093516,37.5957418,"7 sangbong-ro 28-gil, jungnang-gu, seoul, south korea"
숙박,21,127.0895869,37.5958134,"85-3 bongujae-ro 33-gil, jungnang-gu, seoul, south korea"
숙박,19,127.0906125,37.5955582,"21 sangbong-ro 25ga-gil, jungnang-gu, seoul, south korea"
숙박,17,127.0888501,37.596242,"20 mangu-ro 50-gil, jungnang-gu, seoul, south korea"
숙박,20,127.0908083,37.5953858,"15 sangbong-ro 25ga-gil, jungnang-gu, seoul, south korea"
숙박,19,127.0895078,37.5962606,"22-12 mangu-ro 52-gil, jungnang-gu, seoul, south korea"
숙박,25,127.0941632,37.5961675,"45 mangu-ro 58-gil, jungnang-gu, seoul, south korea"
숙박,24,127.0908829,37.5953017,"13 sangbong-ro 25ga-gil, jungnang-gu, seoul, south korea"
숙박,35,127.0943258,37.5956453,"23 sangbong-ro 26-gil, jungnang-gu, seoul, south korea"
숙박,13,127.0899071,37.5959249,"89 bongujae-ro 33-gil, jungnang-gu, seoul, south korea"
숙박,15,127.0713363,37.5934123,"11 mangu-ro 25-gil, jungnang-gu, seoul, south korea"
숙박,16,127.0903447,37.5955102,"20 sangbong-ro 25na-gil, jungnang-gu, seoul, south korea"
숙박,16,127.08981,37.5954339,"82 bongujae-ro 33-gil, jungnang-gu, seoul, south korea"
숙박,17,127.0904316,37.5957244,"25 sangbong-ro 25ga-gil, jungnang-gu, seoul, south korea"
숙박,15,127.0898343,37.5958603,"87 bongujae-ro 33-gil, jungnang-gu, seoul, south korea"
숙박,28,127.0888222,37.5955561,"37 mangu-ro 48-gil, jungnang-gu, seoul, south korea"
숙박,25,127.0936822,37.5981002,"374 mangu-ro, jungnang-gu, seoul, south korea"
숙박,25,127.0941526,37.5963801,"41 mangu-ro 58-gil, jungnang-gu, seoul, south korea"
숙박,19,127.0936465,37.5958194,"11 sangbong-ro 28-gil, jungnang-gu, seoul, south korea"
숙박,14,127.0886651,37.5963712,"54 myeonmok-ro 96(gusibyuk)-gil, jungnang-gu, seoul, south korea"
숙박,18,127.0893994,37.595866,"29 mangu-ro 50-gil, jungnang-gu, seoul, south korea"
숙박,17,127.0906905,37.5954777,"19 sangbong-ro 25ga-gil, jungnang-gu, seoul, south korea"
숙박,20,127.090521,37.5956377,"23 sangbong-ro 25ga-gil, jungnang-gu, seoul, south korea"
숙박,14,127.0903523,37.5958211,"27 sangbong-ro 25ga-gil, jungnang-gu, seoul, south korea"
숙박,30,127.0898054,37.5960034,"85-4 bongujae-ro 33-gil, jungnang-gu, seoul, south korea"
숙박,30,127.0937321,37.5958543,"13 sangbong-ro 28-gil, jungnang-gu, seoul, south korea"
숙박,23,127.0887655,37.5963089,"18 mangu-ro 50-gil, jungnang-gu, seoul, south korea"
숙박,29,127.088924,37.5954776,"39 mangu-ro 48-gil, jungnang-gu, seoul, south korea"
숙박,36,127.0939184,37.5956169,"15 sangbong-ro 26-gil, jungnang-gu, seoul, south korea"
숙박,24,127.0869904,37.5809712,"381 sagajeong-ro, jungnang-gu, seoul, south korea"
숙박,49,127.0894611,37.5964729,"16 mangu-ro 52-gil, jungnang-gu, seoul, south korea"
숙박,15,127.0885036,37.5963366,"52 myeonmok-ro 96(gusibyuk)-gil, jungnang-gu, seoul, south korea"
숙박,28,127.0911539,37.5950848,"9 sangbong-ro 25ga-gil, jungnang-gu, seoul, south korea"
숙박,17,127.0893778,37.5961469,"22-25 mangu-ro 52-gil, jungnang-gu, seoul, south korea"
숙박,22,127.0884234,37.596227,"48 myeonmok-ro 96(gusibyuk)-gil, jungnang-gu, seoul, south korea"
숙박,48,127.0892481,37.5967604,"8 mangu-ro 52-gil, jungnang-gu, seoul, south korea"
숙박,30,127.0895549,37.5960186,"22-7 mangu-ro 52-gil, jungnang-gu, seoul, south korea"
숙박,38,127.0937185,37.5979085,"8 mangu-ro 58-gil, jungnang-gu, seoul, south korea"
숙박,18,127.089018,37.5953819,"69 bongujae-ro 33-gil, jungnang-gu, seoul, south korea"
숙박,20,127.0173813,37.5935079,"18 arirang-ro 2-gil, seongbuk-gu, seoul, south korea"
숙박,18,127.0209677,37.5958237,"46 dongsomun-ro 28-gil, seongbuk-gu, seoul, south korea"
숙박,25,127.0103132,37.5888797,"23 dongsomun-ro 8-gil, seongbuk-gu, seoul, south korea"
숙박,8,127.0295994,37.6049368,"26-22 dongsomun-ro 42na-gil, seongbuk-gu, seoul, south korea"
숙박,13,127.0237224,37.6040053,"7 gireum-ro 5-gil, seongbuk-gu, seoul, south korea"
숙박,5,127.0212763,37.6013144,"5-13 jeongneung-ro 42-gil, seongbuk-gu, seoul, south korea"
숙박,17,127.0201557,37.5857271,"7 inchon-ro, seongbuk-gu, seoul, south korea"
숙박,18,127.0317961,37.6059289,"3-12 jongam-ro 36-gil, seongbuk-gu, seoul, south korea"
숙박,13,127.0100668,37.5895309,"34-8 dongsomun-ro, seongbuk-gu, seoul, south korea"
숙박,10,127.0298398,37.611538,"23-12 dobong-ro, seongbuk-gu, seoul, south korea"
숙박,10,127.0229605,37.6039828,"17-4 gireum-ro 5-gil, seongbuk-gu, seoul, south korea"
숙박,11,127.0255261,37.6056881,"22 samyang-ro 2-gil, seongbuk-gu, seoul, south korea"
숙박,9,127.0339725,37.6014893,"126-10 jongam-ro, seongbuk-gu, seoul, south korea"
숙박,14,127.0505646,37.613787,"45 jangwol-ro 16-gil, seongbuk-gu, seoul, south korea"
숙박,7,127.0539294,37.6111299,"22 hwarang-ro 33ga-gil, seongbuk-gu, seoul, south korea"
숙박,11,127.0221389,37.5808266,"58-3 bomun-ro, seongbuk-gu, seoul, south korea"
숙박,18,127.0205497,37.6015354,"31 jeongneung-ro 38na-gil, seongbuk-gu, seoul, south korea"
숙박,12,127.0330167,37.603507,"5-5 hwarang-ro, seongbuk-gu, seoul, south korea"
숙박,15,127.0278258,37.6071144,"12 dongsomun-ro 43ga-gil, seongbuk-gu, seoul, south korea"
숙박,11,127.0331388,37.6025565,"6-1 jongam-ro 30-gil, seongbuk-gu, seoul, south korea"
숙박,13,127.0183049,37.5922479,"26-3 dongsomun-ro 20na-gil, seongbuk-gu, seoul, south korea"
숙박,11,127.0180698,37.5925559,"28-8 dongsomun-ro 20ga-gil, seongbuk-gu, seoul, south korea"
숙박,13,127.0602038,37.6064811,"13-2 dolgoji-ro 9-gil, seongbuk-gu, seoul, south korea"
숙박,24,127.0558566,37.6149423,"170-15 jangwi-ro, seongbuk-gu, seoul, south korea"
숙박,9,127.0042889,37.616279,"151 bogukmun-ro, seongbuk-gu, seoul, south korea"
숙박,9,127.0496167,37.6163527,"173-1 dolgoji-ro, seongbuk-gu, seoul, south korea"
숙박,16,127.0332252,37.604808,"38 hwarang-ro 1-gil, seongbuk-gu, seoul, south korea"
숙박,6,127.0602935,37.6072729,"3 dolgoji-ro 11-gil, seongbuk-gu, seoul, south korea"
숙박,14,127.0232668,37.6039403,"19-17 gireum-ro 7-gil, seongbuk-gu, seoul, south korea"
숙박,9,127.0117336,37.590727,"34 bomun-ro 39-gil, seongbuk-gu, seoul, south korea"
숙박,8,127.0236353,37.6036523,"13 gireum-ro 1-gil, seongbuk-gu, seoul, south korea"
숙박,10,127.0158618,37.5911778,"24-3 dongsomun-ro 18-gil, seongbuk-gu, seoul, south korea"
숙박,25,127.0365869,37.594679,"10 jongam-ro 6-gil, seongbuk-gu, seoul, south korea"
숙박,10,127.0289133,37.6061404,"18 dongsomun-ro 44-gil, seongbuk-gu, seoul, south korea"
숙박,12,127.0282372,37.6054374,"5-4 dongsomun-ro 42na-gil, seongbuk-gu, seoul, south korea"
숙박,10,127.0315187,37.5854776,"25 inchon-ro 30-gil, seongbuk-gu, seoul, south korea"
숙박,8,127.0482314,37.6135132,"104 jangwi-ro, seongbuk-gu, seoul, south korea"
숙박,12,127.0510542,37.613672,"129 jangwi-ro, seongbuk-gu, seoul, south korea"
숙박,14,127.0563568,37.6121918,"100-9 dolgoji-ro, seongbuk-gu, seoul, south korea"
숙박,10,126.9975186,37.6190707,"9 bogukmun-ro 40-gil, seongbuk-gu, seoul, south korea"
숙박,9,127.024571,37.6044953,"south korea, seoul, seongbuk-gu, 삼양로 11-8"
숙박,10,127.0614394,37.6072937,"9 dolgoji-ro 8ga-gil, seongbuk-gu, seoul, south korea"
숙박,20,127.021097,37.5834436,"47 inchon-ro 2-gil, seongbuk-gu, seoul, south korea"
숙박,6,127.0573142,37.6128022,"33-3 hwarang-ro 37-gil, seongbuk-gu, seoul, south korea"
숙박,5,127.0093295,37.5894553,"8-6 dongsomun-ro 8-gil, seongbuk-gu, seoul, south korea"
숙박,12,127.0346216,37.599816,"7 jongam-ro 22-gil, seongbuk-gu, seoul, south korea"
숙박,11,127.0586986,37.6087343,"5 dolgoji-ro 17-gil, seongbuk-gu, seoul, south korea"
숙박,13,127.0613397,37.6071173,"3-4 dolgoji-ro 8ga-gil, seongbuk-gu, seoul, south korea"
숙박,6,127.0571894,37.612904,"33-4 hwarang-ro 37-gil, seongbuk-gu, seoul, south korea"
숙박,11,127.0602085,37.6087193,"33-6 dolgoji-ro 22ga-gil, seongbuk-gu, seoul, south korea"
숙박,9,127.0339625,37.6013874,"122-9 jongam-ro, seongbuk-gu, seoul, south korea"
숙박,15,127.034526,37.6005468,"10 jongam-ro 24-gil, seongbuk-gu, seoul, south korea"
숙박,18,127.0347233,37.600616,"14 jongam-ro 24-gil, seongbuk-gu, seoul, south korea"
숙박,10,127.03603,37.6079161,"65-1 opaesan-ro, seongbuk-gu, seoul, south korea"
숙박,12,127.0383241,37.6030269,"4 opaesan-ro, seongbuk-gu, seoul, south korea"
숙박,16,127.0347835,37.6005156,"60 jongam-ro 28-gil, seongbuk-gu, seoul, south korea"
숙박,32,127.0186029,37.5892138,"88 inchon-ro 7-gil, seongbuk-gu, seoul, south korea"
숙박,22,127.03428,37.6012702,"40 jongam-ro 28-gil, seongbuk-gu, seoul, south korea"
숙박,16,127.0512414,37.6222036,"741 hancheon-ro, seongbuk-gu, seoul, south korea"
숙박,14,127.0466971,37.6136486,"90 jangwi-ro, seongbuk-gu, seoul, south korea"
숙박,13,127.0560172,37.6100302,"240 hwarang-ro, seongbuk-gu, seoul, south korea"
숙박,10,127.0618051,37.6106404,"70 dolgoji-ro 22-gil, seongbuk-gu, seoul, south korea"
숙박,31,127.0405127,37.6025446,"73 hwarang-ro, seongbuk-gu, seoul, south korea"
숙박,20,127.0417682,37.6018682,"112 wolgok-ro, seongbuk-gu, seoul, south korea"
숙박,18,127.0094175,37.6094698,"57 bogukmun-ro, seongbuk-gu, seoul, south korea"
숙박,17,127.0286647,37.6060077,"16-6 dongsomun-ro 44-gil, seongbuk-gu, seoul, south korea"
숙박,15,127.0315952,37.6063147,"3 jongam-ro 38-gil, seongbuk-gu, seoul, south korea"
숙박,10,127.0338865,37.6015778,"126-9 jongam-ro, seongbuk-gu, seoul, south korea"
숙박,17,127.0545367,37.6129053,"115-1 dolgoji-ro, seongbuk-gu, seoul, south korea"
숙박,11,127.0625402,37.6141594,"311 hwarang-ro, seongbuk-gu, seoul, south korea"
숙박,31,127.021761,37.5814173,"68 bomun-ro, seongbuk-gu, seoul, south korea"
숙박,10,127.0560449,37.6119622,"100 dolgoji-ro, seongbuk-gu, seoul, south korea"
숙박,10,127.0337389,37.6015171,"126-5 jongam-ro, seongbuk-gu, seoul, south korea"
숙박,33,127.020942,37.5819664,"75 bomun-ro, seongbuk-gu, seoul, south korea"
숙박,13,127.0515503,37.6179586,"150 jangwol-ro, seongbuk-gu, seoul, south korea"
숙박,7,127.0320446,37.6057219,"7-4 jongam-ro 36-gil, seongbuk-gu, seoul, south korea"
숙박,30,127.0280469,37.6061404,"4 dongsomun-ro 44-gil, seongbuk-gu, seoul, south korea"
숙박,16,127.0605404,37.6096158,"27-4 dolgoji-ro 18-gil, seongbuk-gu, seoul, south korea"
숙박,9,127.0315028,37.6021737,"89-2 jongam-ro 21-gil, seongbuk-gu, seoul, south korea"
숙박,28,127.0164432,37.5907889,"49 bomun-ro 38-gil, seongbuk-gu, seoul, south korea"
숙박,15,127.0331612,37.6035424,"3-10 hwarang-ro, seongbuk-gu, seoul, south korea"
숙박,15,127.0340648,37.6015324,"36 jongam-ro 28-gil, seongbuk-gu, seoul, south korea"
숙박,44,127.0173,37.5939217,"11 dongsomun-ro 23-gil, seongbuk-gu, seoul, south korea"
숙박,44,127.0171048,37.593866,"109-14 dongsomun-ro, seongbuk-gu, seoul, south korea"
숙박,21,127.0174823,37.5892685,"97 inchon-ro 5-gil, seongbuk-gu, seoul, south korea"
숙박,12,127.0230275,37.6032779,"27 gireum-ro 1-gil, seongbuk-gu, seoul, south korea"
숙박,23,127.0218454,37.6021283,"225-3 dongsomun-ro, seongbuk-gu, seoul, south korea"
숙박,42,127.0179269,37.592488,"25 dongsomun-ro 20na-gil, seongbuk-gu, seoul, south korea"
숙박,41,127.0183633,37.5928881,"14-4 dongsomun-ro 24-gil, seongbuk-gu, seoul, south korea"
숙박,12,127.0618436,37.6049642,"3 dolgoji-ro, seongbuk-gu, seoul, south korea"
숙박,18,127.0171853,37.594028,"13 dongsomun-ro 23-gil, seongbuk-gu, seoul, south korea"
숙박,8,127.0042996,37.6161512,"149-6 bogukmun-ro, seongbuk-gu, seoul, south korea"
숙박,19,127.0104398,37.6069384,"27 bogukmun-ro, seongbuk-gu, seoul, south korea"
숙박,10,127.0183943,37.5895743,"25 bomun-ro 30ra-gil, seongbuk-gu, seoul, south korea"
숙박,42,127.0169195,37.593578,"11 arirang-ro 2-gil, seongbuk-gu, seoul, south korea"
숙박,7,127.0607917,37.6067498,"1-4 dolgoji-ro 9-gil, seongbuk-gu, seoul, south korea"
숙박,10,127.0110942,37.6052436,"7-6 bogukmun-ro, seongbuk-gu, seoul, south korea"
숙박,43,127.0150513,37.5904682,"184 bomun-ro, seongbuk-gu, seoul, south korea"
숙박,48,127.0156547,37.5914257,"24-20 dongsomun-ro 18-gil, seongbuk-gu, seoul, south korea"
숙박,22,127.0169391,37.5920013,"5 dongsomun-ro 20na-gil, seongbuk-gu, seoul, south korea"
숙박,9,127.0082242,37.6696097,"142 samyang-ro 181-gil, gangbuk-gu, seoul, south korea"
숙박,16,127.0084045,37.6678975,"101 samyang-ro 181-gil, gangbuk-gu, seoul, south korea"
숙박,15,127.0262534,37.6230389,"137 solsaem-ro 67-gil, gangbuk-gu, seoul, south korea"
숙박,9,127.0162753,37.6419697,"south korea, seoul, gangbuk-gu, 삼양로 431-3"
숙박,9,127.0321058,37.6103501,"3 wolgye-ro 5-gil, gangbuk-gu, seoul, south korea"
숙박,7,127.0058906,37.6706866,"141-5 samyang-ro 181-gil, gangbuk-gu, seoul, south korea"
숙박,9,127.0089767,37.6683402,"110 samyang-ro 181-gil, gangbuk-gu, seoul, south korea"
숙박,19,127.0247121,37.6322834,"53 deongneung-ro 28-gil, gangbuk-gu, seoul, south korea"
숙박,15,127.0193804,37.6244345,"17-3 samyang-ro 54-gil, gangbuk-gu, seoul, south korea"
숙박,17,127.0128952,37.6617496,"south korea, seoul, gangbuk-gu, 삼양로 661"
숙박,34,127.0023736,37.6431784,"south korea, seoul, gangbuk-gu, suyu-dong, 4.19 로 28 길 10 산 73-1)"
숙박,26,127.0172524,37.6464983,"1147 hancheon-ro, gangbuk-gu, seoul, south korea"
숙박,33,127.0278445,37.6389976,"1023 hancheon-ro, gangbuk-gu, seoul, south korea"
숙박,23,127.0259465,37.6181753,"301 solsaem-ro, gangbuk-gu, seoul, south korea"
숙박,30,127.0230831,37.6322672,"13 dobong-ro 73-gil, gangbuk-gu, seoul, south korea"
숙박,14,127.0202376,37.6208366,"6 samyang-ro 37-gil, gangbuk-gu, seoul, south korea"
숙박,20,127.0232613,37.6319876,"9 dobong-ro 73-gil, gangbuk-gu, seoul, south korea"
숙박,24,127.0232022,37.6320808,"11 dobong-ro 73-gil, gangbuk-gu, seoul, south korea"
숙박,24,127.022313,37.6341503,"10 deongneung-ro 26-gil, gangbuk-gu, seoul, south korea"
숙박,33,127.0205472,37.6347123,"4 deongneung-ro 19-gil, gangbuk-gu, seoul, south korea"
숙박,20,127.0279337,37.6397164,"366 dobong-ro, gangbuk-gu, seoul, south korea"
숙박,27,127.022483,37.6331885,"39 dobong-ro 73-gil, gangbuk-gu, seoul, south korea"
숙박,17,127.0224369,37.636102,"80 suyu-ro, gangbuk-gu, seoul, south korea"
숙박,15,127.0238184,37.637374,"11 dobong-ro 83-gil, gangbuk-gu, seoul, south korea"
숙박,12,127.0221164,37.634018,"9 deongneung-ro 24-gil, gangbuk-gu, seoul, south korea"
숙박,19,127.0222183,37.6359263,"11 nohae-ro 3-gil, gangbuk-gu, seoul, south korea"
숙박,23,127.0310354,37.6116613,"43 wolgye-ro 3-gil, gangbuk-gu, seoul, south korea"
숙박,16,127.0212012,37.6349502,"31 dobong-ro 81-gil, gangbuk-gu, seoul, south korea"
숙박,16,127.0247852,37.6376992,"4 dobong-ro 85-gil, gangbuk-gu, seoul, south korea"
숙박,14,127.0252814,37.6384818,"5-18 dobong-ro 89-gil, gangbuk-gu, seoul, south korea"
숙박,15,127.0241064,37.6332875,"30 deongneung-ro 28-gil, gangbuk-gu, seoul, south korea"
숙박,38,127.0225536,37.6330755,"35 dobong-ro 73-gil, gangbuk-gu, seoul, south korea"
숙박,14,127.0237328,37.6374283,"15 dobong-ro 83-gil, gangbuk-gu, seoul, south korea"
숙박,19,127.0245978,37.6360019,"43 opaesan-ro 79-gil, gangbuk-gu, seoul, south korea"
숙박,19,127.0246794,37.636081,"41 opaesan-ro 79-gil, gangbuk-gu, seoul, south korea"
숙박,19,127.0230053,37.6324098,"19 dobong-ro 73-gil, gangbuk-gu, seoul, south korea"
숙박,18,127.0222938,37.6340528,"12 deongneung-ro 26-gil, gangbuk-gu, seoul, south korea"
숙박,16,127.0242771,37.6327096,"10 dobong-ro 76-gil, gangbuk-gu, seoul, south korea"
숙박,28,127.0309939,37.6112789,"35 wolgye-ro 3-gil, gangbuk-gu, seoul, south korea"
숙박,32,127.0228665,37.6327159,"25 dobong-ro 73-gil, gangbuk-gu, seoul, south korea"
숙박,17,127.0216664,37.6351559,"24 dobong-ro 81-gil, gangbuk-gu, seoul, south korea"
숙박,13,127.0257706,37.638939,"5-4 dobong-ro 89-gil, gangbuk-gu, seoul, south korea"
숙박,22,127.0256215,37.6372547,"10 opaesan-ro 79-gil, gangbuk-gu, seoul, south korea"
숙박,16,127.0243687,37.6358468,"11 dobong-ro 82-gil, gangbuk-gu, seoul, south korea"
숙박,19,127.0248541,37.6362392,"37 opaesan-ro 79-gil, gangbuk-gu, seoul, south korea"
숙박,19,127.0249403,37.636321,"33 opaesan-ro 79-gil, gangbuk-gu, seoul, south korea"
숙박,21,127.0253474,37.6367316,"21 opaesan-ro 79-gil, gangbuk-gu, seoul, south korea"
숙박,22,127.025212,37.6366007,"25 opaesan-ro 79-gil, gangbuk-gu, seoul, south korea"
숙박,19,127.0239282,37.6339213,"284-9 dobong-ro, gangbuk-gu, seoul, south korea"
숙박,17,127.0218442,37.6332625,"45 dobong-ro 71ga-gil, gangbuk-gu, seoul, south korea"
숙박,29,127.0255893,37.6369435,"15 opaesan-ro 79-gil, gangbuk-gu, seoul, south korea"
숙박,20,127.0244517,37.6374658,"7-5 dobong-ro 85-gil, gangbuk-gu, seoul, south korea"
숙박,28,127.0265812,37.6395125,"355-6 dobong-ro, gangbuk-gu, seoul, south korea"
숙박,25,127.0243314,37.6323676,"52-4 deongneung-ro 28-gil, gangbuk-gu, seoul, south korea"
