Iteration	ValueMean	ValueStddev	DerivMean	DerivStddev
463	-0.00496	0.453	0.707	0.24
464	-0.00505	0.453	0.707	0.239
465	-0.00473	0.454	0.706	0.24
466	-0.00452	0.454	0.707	0.24
467	-0.00447	0.453	0.707	0.24
468	-0.00464	0.453	0.707	0.24
469	-0.00467	0.454	0.707	0.24
470	-0.00473	0.453	0.708	0.239
471	-0.00488	0.453	0.707	0.24
472	-0.00472	0.453	0.708	0.24
473	-0.00481	0.452	0.708	0.239
474	-0.00461	0.453	0.708	0.24
475	-0.00465	0.453	0.708	0.24
476	-0.00465	0.453	0.708	0.24
477	-0.00476	0.453	0.708	0.24
478	-0.00472	0.453	0.708	0.24
479	-0.00451	0.452	0.708	0.24
480	-0.00445	0.453	0.708	0.24
481	-0.00454	0.453	0.708	0.24
482	-0.00415	0.452	0.709	0.24
483	-0.00416	0.453	0.708	0.24
484	-0.00419	0.453	0.708	0.24
485	-0.00433	0.452	0.709	0.24
486	-0.00412	0.452	0.709	0.24
487	-0.00428	0.452	0.709	0.24
488	-0.00444	0.452	0.709	0.24
489	-0.00423	0.452	0.709	0.24
490	-0.00434	0.452	0.709	0.24
491	-0.00449	0.451	0.71	0.24
492	-0.00475	0.451	0.71	0.24
493	-0.00469	0.451	0.71	0.24
494	-0.00443	0.451	0.71	0.239
495	-0.00479	0.451	0.71	0.24
496	-0.0049	0.451	0.71	0.24
497	-0.00469	0.45	0.711	0.239
498	-0.00454	0.451	0.71	0.24
499	-0.00471	0.451	0.71	0.24
500	-0.00461	0.451	0.71	0.24
501	-0.00446	0.451	0.71	0.24
502	-0.00445	0.451	0.71	0.24
503	-0.00466	0.451	0.71	0.239
504	-0.00448	0.451	0.711	0.24
505	-0.00456	0.451	0.71	0.24
506	-0.00455	0.45	0.711	0.239
507	-0.00468	0.451	0.711	0.24
508	-0.00468	0.45	0.711	0.239
509	-0.0048	0.45	0.711	0.239
510	-0.00496	0.45	0.711	0.239
511	-0.00525	0.45	0.712	0.239
512	-0.00485	0.45	0.712	0.239
513	-0.00509	0.449	0.712	0.239
514	-0.00503	0.45	0.711	0.24
515	-0.005	0.449	0.712	0.239
516	-0.00503	0.449	0.712	0.239
517	-0.00487	0.449	0.712	0.239
518	-0.00479	0.448	0.713	0.239
519	-0.00485	0.448	0.713	0.239
520	-0.00472	0.449	0.712	0.24
521	-0.00492	0.448	0.713	0.239
522	-0.00474	0.449	0.713	0.239
523	-0.00465	0.449	0.712	0.24
524	-0.00482	0.448	0.713	0.239
525	-0.00484	0.449	0.713	0.239
526	-0.00493	0.448	0.713	0.239
527	-0.00497	0.448	0.713	0.239
528	-0.00497	0.448	0.713	0.239
529	-0.00489	0.448	0.713	0.239
530	-0.00494	0.448	0.714	0.239
531	-0.00515	0.448	0.713	0.239
532	-0.00512	0.448	0.714	0.239
533	-0.00515	0.448	0.714	0.239
534	-0.00505	0.448	0.713	0.239
535	-0.00504	0.447	0.714	0.239
536	-0.00494	0.447	0.714	0.239
537	-0.00469	0.448	0.713	0.239
538	-0.005	0.448	0.714	0.239
539	-0.00474	0.447	0.714	0.239
540	-0.0049	0.448	0.714	0.239
