Iteration	ValueMean	ValueStddev	DerivMean	DerivStddev
472	0.378	0.267	0.134	0.0516
473	0.378	0.267	0.134	0.0516
474	0.378	0.267	0.134	0.0516
475	0.378	0.267	0.134	0.0516
476	0.378	0.267	0.134	0.0516
477	0.378	0.267	0.134	0.0516
478	0.378	0.267	0.134	0.0516
479	0.378	0.267	0.134	0.0515
480	0.377	0.267	0.133	0.0516
481	0.377	0.267	0.133	0.0516
482	0.377	0.267	0.134	0.0516
483	0.377	0.267	0.134	0.0516
484	0.377	0.267	0.134	0.0516
485	0.377	0.267	0.134	0.0516
486	0.376	0.267	0.133	0.0516
487	0.376	0.267	0.133	0.0516
488	0.376	0.267	0.133	0.0516
489	0.376	0.267	0.133	0.0516
490	0.376	0.267	0.133	0.0516
491	0.376	0.267	0.133	0.0515
492	0.376	0.267	0.133	0.0516
493	0.376	0.267	0.133	0.0516
494	0.376	0.267	0.133	0.0515
495	0.375	0.267	0.133	0.0516
496	0.376	0.266	0.133	0.0515
497	0.375	0.266	0.133	0.0515
498	0.375	0.266	0.133	0.0516
499	0.375	0.266	0.133	0.0516
500	0.375	0.266	0.133	0.0516
501	0.375	0.266	0.133	0.0516
502	0.375	0.266	0.133	0.0516
503	0.375	0.266	0.133	0.0515
504	0.374	0.266	0.133	0.0515
505	0.374	0.266	0.133	0.0515
506	0.374	0.266	0.133	0.0516
507	0.373	0.266	0.133	0.0516
508	0.374	0.266	0.133	0.0516
509	0.374	0.266	0.133	0.0516
510	0.373	0.267	0.133	0.0516
511	0.373	0.266	0.133	0.0516
512	0.373	0.266	0.133	0.0516
513	0.373	0.266	0.133	0.0516
514	0.373	0.266	0.133	0.0516
515	0.373	0.266	0.133	0.0516
516	0.373	0.266	0.133	0.0516
517	0.373	0.266	0.133	0.0515
518	0.373	0.266	0.133	0.0516
519	0.372	0.266	0.133	0.0516
520	0.372	0.266	0.133	0.0515
521	0.372	0.266	0.133	0.0515
522	0.372	0.266	0.133	0.0516
523	0.372	0.266	0.133	0.0515
524	0.372	0.266	0.133	0.0515
525	0.372	0.266	0.133	0.0516
526	0.372	0.266	0.133	0.0516
527	0.372	0.266	0.133	0.0515
528	0.371	0.266	0.133	0.0516
529	0.371	0.266	0.133	0.0516
530	0.371	0.266	0.133	0.0516
531	0.371	0.266	0.133	0.0515
532	0.371	0.266	0.133	0.0515
533	0.371	0.266	0.133	0.0515
534	0.371	0.266	0.133	0.0516
535	0.371	0.266	0.133	0.0516
536	0.371	0.266	0.133	0.0515
537	0.37	0.266	0.132	0.0516
538	0.37	0.266	0.132	0.0516
539	0.37	0.266	0.133	0.0516
540	0.37	0.266	0.132	0.0516
541	0.37	0.266	0.132	0.0515
542	0.37	0.266	0.132	0.0515
543	0.37	0.266	0.132	0.0515
544	0.369	0.266	0.132	0.0515
545	0.37	0.266	0.132	0.0515
546	0.37	0.266	0.132	0.0515
547	0.369	0.266	0.132	0.0516
548	0.369	0.266	0.132	0.0515
549	0.369	0.266	0.132	0.0515
550	0.369	0.266	0.132	0.0515
551	0.369	0.266	0.132	0.0515
552	0.369	0.266	0.132	0.0515
553	0.368	0.266	0.132	0.0515
554	0.369	0.266	0.132	0.0515
555	0.368	0.266	0.132	0.0515
556	0.369	0.266	0.132	0.0515
557	0.368	0.266	0.132	0.0515
558	0.368	0.266	0.132	0.0515
559	0.368	0.266	0.132	0.0514
560	0.368	0.265	0.132	0.0514
561	0.368	0.265	0.132	0.0514
562	0.368	0.265	0.132	0.0514
563	0.368	0.265	0.132	0.0515
564	0.368	0.266	0.132	0.0515
565	0.368	0.265	0.132	0.0515
566	0.368	0.265	0.132	0.0514
567	0.367	0.265	0.132	0.0515
568	0.367	0.265	0.132	0.0515
