iteration	BLstm1_backward_c	BLstm1_backward_r	BLstm1_forward_c	BLstm1_forward_r	BLstm2_backward_c	BLstm2_backward_r	BLstm2_forward_c	BLstm2_forward_r	BLstm3_backward_c	BLstm3_backward_r	BLstm3_forward_c	BLstm3_forward_r
1299	0.000976592	0.0	0.00100459	0.0	1.79747e-06	0.0	8.1359e-06	0.0	0.0	0.0	6.42932e-06	0.0
1300	0.00101563	0.0	0.000972217	0.0	5.99782e-06	0.0	1.24716e-05	0.0	9.52034e-08	0.0	8.00368e-06	0.0
1301	0.00097399	0.0	0.000965355	0.0	3.80646e-06	0.0	3.62078e-06	0.0	1.11409e-06	0.0	0.0	0.0
1302	0.000976779	0.0	0.00100863	0.0	8.53165e-07	0.0	4.8346e-06	0.0	1.04276e-06	0.0	2.59629e-06	0.0
1303	0.00102976	0.0	0.00101146	0.0	3.11304e-06	0.0	1.04711e-05	0.0	0.0	0.0	3.70713e-05	0.0
1304	0.00095738	0.0	0.000973432	0.0	1.59579e-06	0.0	4.41189e-06	0.0	1.8774e-07	0.0	5.32477e-06	0.0
1305	0.00101763	0.0	0.00101281	0.0	1.13374e-06	0.0	6.33006e-06	0.0	2.173e-06	0.0	1.05414e-05	0.0
1306	0.00102156	0.0	0.000998823	0.0	5.82459e-06	0.0	8.83083e-06	0.0	0.0	0.0	2.02696e-05	0.0
1307	0.000972709	0.0	0.000974269	0.0	4.31377e-06	0.0	5.41516e-06	0.0	0.0	0.0	1.04129e-05	0.0
1308	0.00100062	0.0	0.000985709	0.0	2.88928e-06	0.0	1.11843e-05	0.0	3.7281e-07	0.0	5.48342e-06	0.0
1309	0.000960002	0.0	0.00100019	0.0	4.91727e-06	0.0	1.14421e-05	0.0	4.72814e-07	0.0	1.18771e-05	0.0
1310	0.000985411	0.0	0.000992104	0.0	3.11093e-06	0.0	6.59895e-06	0.0	0.0	0.0	6.87453e-06	0.0
1311	0.000986088	0.0	0.00102859	0.0	3.49611e-06	0.0	8.09626e-06	0.0	0.0	0.0	7.65161e-06	0.0
1312	0.00100092	0.0	0.0010547	0.0	2.83013e-06	0.0	3.67917e-06	0.0	0.0	0.0	5.25506e-06	0.0
1313	0.000994911	0.0	0.000971083	0.0	3.70855e-06	0.0	6.30453e-06	0.0	2.96684e-06	0.0	1.22086e-05	0.0
1314	0.00103243	0.0	0.00107525	0.0	7.07519e-06	0.0	8.82102e-06	0.0	0.0	0.0	6.99017e-06	0.0
1315	0.000990552	0.0	0.00100428	0.0	6.13373e-06	0.0	6.77457e-06	0.0	1.83096e-06	0.0	1.01993e-05	0.0
1316	0.000977988	0.0	0.000972916	0.0	4.3335e-06	0.0	7.19176e-06	0.0	0.0	0.0	1.37291e-05	0.0
1317	0.00105923	0.0	0.00101233	0.0	1.38485e-06	0.0	8.30911e-06	0.0	3.23132e-06	0.0	9.27085e-06	0.0
1318	0.000993495	0.0	0.000962583	0.0	4.21944e-06	0.0	5.04498e-06	0.0	3.11872e-06	0.0	6.41078e-06	0.0
1319	0.000977564	0.0	0.00096404	0.0	2.83272e-06	0.0	4.75166e-06	0.0	2.74134e-06	0.0	7.58954e-06	0.0
1320	0.000979482	0.0	0.000996684	0.0	2.63938e-06	0.0	6.18889e-06	0.0	5.46078e-07	0.0	4.24668e-06	0.0
1321	0.000982709	0.0	0.000946235	0.0	4.71802e-06	0.0	9.98042e-06	0.0	0.0	0.0	1.22234e-05	0.0
1322	0.000993651	0.0	0.000980842	0.0	6.40425e-06	0.0	3.51783e-06	0.0	1.98442e-06	0.0	7.30915e-06	0.0
1323	0.000990498	0.0	0.000974159	0.0	1.95365e-06	0.0	4.1737e-06	0.0	4.4401e-07	0.0	3.33265e-06	0.0
1324	0.000945606	0.0	0.000924739	0.0	2.70999e-07	0.0	7.13631e-06	0.0	2.43899e-06	0.0	6.77045e-06	0.0
1325	0.000980092	0.0	0.000930084	0.0	3.81182e-06	0.0	1.37044e-05	0.0	3.6303e-07	0.0	3.21733e-06	0.0
1326	0.000958112	0.0	0.000962144	0.0	1.61283e-06	0.0	4.12168e-06	0.0	5.37611e-07	0.0	8.45211e-06	0.0
1327	0.000954444	0.0	0.000960575	0.0	2.79473e-06	0.0	7.30235e-06	0.0	1.35229e-06	0.0	2.0181e-05	0.0
1328	0.00101292	0.0	0.000965534	0.0	1.60922e-06	0.0	5.00647e-06	0.0	0.0	0.0	5.34237e-06	0.0
1329	0.000982536	0.0	0.000953231	0.0	2.12478e-06	0.0	3.62984e-06	0.0	0.0	0.0	8.44131e-06	0.0
1330	0.0010083	0.0	0.000979912	0.0	1.15703e-06	0.0	5.78513e-06	0.0	3.56008e-07	0.0	9.64646e-06	0.0
1331	0.00102253	0.0	0.00103071	0.0	2.66794e-06	0.0	8.62633e-06	0.0	8.89312e-08	0.0	7.6574e-06	0.0
1332	0.000970358	0.0	0.000988454	0.0	3.40414e-06	0.0	7.1666e-06	0.0	0.0	0.0	9.99454e-07	0.0
1333	0.00100274	0.0	0.000961308	0.0	3.20733e-06	0.0	5.70192e-06	0.0	4.45463e-07	0.0	1.2273e-05	0.0
1334	0.000982235	0.0	0.000978315	0.0	2.26482e-06	0.0	9.58193e-06	0.0	1.65506e-06	0.0	2.43533e-05	0.0
1335	0.000992505	0.0	0.000982552	0.0	5.67545e-06	0.0	4.54036e-06	0.0	6.11202e-07	0.0	7.26212e-06	0.0
1336	0.0010372	0.0	0.00102774	0.0	5.39334e-06	0.0	7.4269e-06	0.0	5.30493e-07	0.0	1.03885e-05	0.0
1337	0.00103474	0.0	0.000968399	0.0	6.1898e-06	0.0	7.67187e-06	0.0	0.0	0.0	8.56546e-06	0.0
1338	0.0010297	0.0	0.00101754	0.0	3.52394e-06	0.0	9.16225e-06	0.0	2.64296e-07	0.0	4.20007e-06	0.0
1339	0.00100418	0.0	0.00106318	0.0	1.05274e-05	0.0	4.68869e-06	0.0	0.0	0.0	1.371e-05	0.0
1340	0.00105351	0.0	0.00104218	0.0	4.42577e-06	0.0	1.133e-05	0.0	3.9832e-06	0.0	1.96357e-05	0.0
1341	0.000997207	0.0	0.000949709	0.0	6.72391e-06	0.0	4.05158e-06	0.0	0.0	0.0	2.39589e-05	0.0
1342	0.00103198	0.0	0.0010581	0.0	6.68313e-06	0.0	7.29068e-06	0.0	4.77366e-06	0.0	1.04621e-05	0.0
1343	0.000967185	0.0	0.000997112	0.0	5.46481e-06	0.0	8.24059e-06	0.0	2.68904e-06	0.0	1.80116e-05	0.0
1344	0.000987218	0.0	0.00101012	0.0	3.12246e-06	0.0	9.97452e-06	0.0	1.64796e-06	0.0	1.50443e-05	0.0
1345	0.00099115	0.0	0.000953562	0.0	2.65425e-06	0.0	6.42158e-06	0.0	0.0	0.0	5.637e-06	0.0
1346	0.00101962	0.0	0.000977023	0.0	2.31888e-06	0.0	6.44134e-06	0.0	0.0	0.0	9.65621e-06	0.0
1347	0.000985785	0.0	0.000949551	0.0	1.63138e-06	0.0	4.46484e-06	0.0	3.43449e-07	0.0	1.16703e-05	0.0
1348	0.000984583	0.0	0.00103649	0.0	6.00565e-06	0.0	8.92268e-06	0.0	0.0	0.0	1.36443e-05	0.0
1349	0.00101462	0.0	0.000967559	0.0	4.08504e-06	0.0	3.48931e-06	0.0	4.25525e-07	0.0	1.38798e-05	0.0
1350	0.00102442	0.0	0.00102143	0.0	4.26842e-06	0.0	6.57337e-06	0.0	1.70737e-06	0.0	2.34674e-05	0.0
1351	0.00101573	0.0	0.00100318	0.0	4.43921e-06	0.0	7.51251e-06	0.0	0.0	0.0	7.43655e-06	0.0
1352	0.00102163	0.0	0.00101529	0.0	4.14575e-06	0.0	9.81443e-06	0.0	0.0	0.0	1.83391e-05	0.0
1353	0.00098211	0.0	0.00103166	0.0	5.24288e-06	0.0	1.12468e-05	0.0	1.18388e-06	0.0	1.59536e-05	0.0
1354	0.0010279	0.0	0.00102184	0.0	4.2623e-06	0.0	7.24591e-06	0.0	3.40984e-07	0.0	9.49749e-06	0.0
1355	0.00105991	0.0	0.00106407	0.0	3.56414e-06	0.0	7.89202e-06	0.0	0.0	0.0	1.08301e-05	0.0
1356	0.00106023	0.0	0.00104123	0.0	4.6654e-06	0.0	4.07162e-06	0.0	2.54476e-07	0.0	9.55078e-06	0.0
1357	0.00105628	0.0	0.00100943	0.0	2.36796e-06	0.0	4.2285e-06	0.0	8.45701e-07	0.0	1.24211e-05	0.0
1358	0.00109176	0.0	0.0010412	0.0	7.29593e-06	0.0	9.84103e-06	0.0	0.0	0.0	1.3491e-05	0.0
1359	0.00107395	0.0	0.0010943	0.0	3.7697e-06	0.0	8.37712e-06	0.0	1.08903e-06	0.0	6.20304e-06	0.0
1360	0.00109462	0.0	0.00101956	0.0	7.53868e-07	0.0	7.7062e-06	0.0	1.50774e-06	0.0	4.49661e-06	0.0
1361	0.00106832	0.0	0.00106331	0.0	4.17869e-06	0.0	1.34554e-05	0.0	3.25938e-06	0.0	5.33287e-06	0.0
1362	0.000975727	0.0	0.00101858	0.0	7.38876e-06	0.0	7.63505e-06	0.0	3.28389e-07	0.0	1.63222e-05	0.0
1363	0.00100608	0.0	0.00103389	0.0	8.14812e-06	0.0	5.12407e-06	0.0	4.20006e-07	0.0	1.54857e-05	0.0
1364	0.00107595	0.0	0.00107288	0.0	2.81705e-06	0.0	7.70546e-06	0.0	3.8113e-06	0.0	6.96595e-06	0.0
1365	0.00105134	0.0	0.00102367	0.0	5.09125e-06	0.0	7.22629e-06	0.0	3.28468e-07	0.0	5.91411e-06	0.0
1366	0.00107258	0.0	0.00101786	0.0	0.0	0.0	7.9939e-06	0.0	1.73064e-06	0.0	1.46093e-05	0.0
1367	0.00103731	0.0	0.00105216	0.0	3.2194e-06	0.0	8.00722e-06	0.0	7.42938e-07	0.0	1.36292e-05	0.0
1368	0.00102721	0.0	0.00104412	0.0	4.455e-06	0.0	5.5275e-06	0.0	9.9e-07	0.0	1.12982e-05	0.0
1369	0.00106531	0.0	0.00108457	0.0	7.2453e-06	0.0	8.56263e-06	0.0	0.0	0.0	1.61782e-05	0.0
1370	0.00103797	0.0	0.00103411	0.0	3.2829e-06	0.0	6.81202e-06	0.0	0.0	0.0	2.16973e-05	0.0
1371	0.00103738	0.0	0.00100646	0.0	6.10076e-06	0.0	6.10076e-06	0.0	8.24427e-07	0.0	7.94399e-06	0.0
1372	0.00100887	0.0	0.000956122	0.0	2.77634e-06	0.0	8.08405e-06	0.0	8.1657e-07	0.0	1.10007e-05	0.0
1373	0.00105969	0.0	0.00104437	0.0	4.13181e-06	0.0	1.47449e-05	0.0	7.29142e-07	0.0	1.05861e-05	0.0
1374	0.00106537	0.0	0.00106465	0.0	1.36742e-05	0.0	8.90037e-06	0.0	4.61201e-06	0.0	1.92047e-05	0.0
1375	0.00107613	0.0	0.0010584	0.0	7.30097e-06	0.0	1.22752e-05	0.0	5.61613e-07	0.0	1.51964e-05	0.0
1376	0.00111123	0.0	0.00107253	0.0	3.59881e-06	0.0	1.10364e-05	0.0	7.19762e-07	0.0	4.53657e-06	0.0
1377	0.00104486	0.0	0.00107693	0.0	7.40691e-06	0.0	1.51394e-05	0.0	1.87208e-06	0.0	9.24679e-06	0.0
1378	0.00106892	0.0	0.00105003	0.0	7.78221e-06	0.0	6.24198e-06	0.0	9.72776e-07	0.0	5.41936e-06	0.0
1379	0.0010774	0.0	0.00105577	0.0	5.2266e-06	0.0	6.75438e-06	0.0	8.04093e-08	0.0	5.70148e-06	0.0
1380	0.00106979	0.0	0.00102521	0.0	2.74097e-06	0.0	8.54539e-06	0.0	5.64318e-07	0.0	4.41567e-06	0.0
1381	0.00105334	0.0	0.00104087	0.0	4.55924e-06	0.0	4.47925e-06	0.0	5.51908e-06	0.0	8.34537e-06	0.0
1382	0.00106975	0.0	0.00109732	0.0	5.25913e-06	0.0	6.29502e-06	0.0	1.19526e-06	0.0	1.49317e-05	0.0
1383	0.00106523	0.0	0.00104555	0.0	2.77693e-06	0.0	7.69606e-06	0.0	1.7455e-06	0.0	2.54307e-05	0.0
1384	0.00109206	0.0	0.00108879	0.0	1.1089e-05	0.0	1.0371e-05	0.0	1.91464e-06	0.0	7.75729e-06	0.0
1385	0.00106948	0.0	0.00103619	0.0	1.35711e-06	0.0	1.43694e-05	0.0	0.0	0.0	1.13202e-05	0.0
1386	0.00105968	0.0	0.00103011	0.0	1.01159e-05	0.0	9.57116e-06	0.0	7.78143e-08	0.0	1.14447e-05	0.0
1387	0.00104525	0.0	0.0010339	0.0	4.30531e-06	0.0	1.22114e-05	0.0	0.0	0.0	4.28121e-06	0.0
1388	0.00107713	0.0	0.00103297	0.0	4.24282e-06	0.0	7.69994e-06	0.0	4.71425e-07	0.0	1.13005e-05	0.0
1389	0.00104466	0.0	0.0010301	0.0	2.49118e-06	0.0	7.78495e-06	0.0	6.22796e-07	0.0	1.02648e-05	0.0
1390	0.00106339	0.0	0.00107298	0.0	4.7157e-06	0.0	1.16321e-05	0.0	7.8595e-08	0.0	5.7319e-06	0.0
1391	0.00104021	0.0	0.00110253	0.0	5.41212e-06	0.0	8.89134e-06	0.0	7.7316e-08	0.0	7.91006e-06	0.0
1392	0.00107218	0.0	0.00109216	0.0	4.19884e-06	0.0	5.05415e-06	0.0	1.39961e-06	0.0	4.10137e-06	0.0
1393	0.00106639	0.0	0.00106702	0.0	8.819e-06	0.0	7.63788e-06	0.0	1.18112e-06	0.0	1.10062e-05	0.0
1394	0.00107931	0.0	0.00110769	0.0	5.33434e-06	0.0	1.15191e-05	0.0	5.41165e-07	0.0	2.44306e-05	0.0
1395	0.00111512	0.0	0.001097	0.0	8.35677e-06	0.0	1.10122e-05	0.0	2.34302e-07	0.0	7.60495e-06	0.0
1396	0.00106031	0.0	0.00104197	0.0	5.64245e-06	0.0	6.89632e-06	0.0	1.01878e-06	0.0	1.30966e-05	0.0
1397	0.00107514	0.0	0.00105933	0.0	2.90228e-06	0.0	1.17619e-05	0.0	4.58254e-07	0.0	5.33794e-06	0.0
1398	0.0011214	0.0	0.00106312	0.0	2.83008e-06	0.0	9.4846e-06	0.0	0.0	0.0	8.68956e-06	0.0
1399	0.00105304	0.0	0.00106742	0.0	2.93864e-06	0.0	9.89859e-06	0.0	4.63996e-07	0.0	5.87475e-06	0.0
1400	0.00107808	0.0	0.0010836	0.0	1.08991e-06	0.0	8.87498e-06	0.0	1.01206e-06	0.0	8.67448e-06	0.0
1401	0.00104259	0.0	0.00113961	0.0	3.98518e-06	0.0	6.89743e-06	0.0	2.75897e-06	0.0	1.22045e-05	0.0
1402	0.00108038	0.0	0.00113599	0.0	3.63504e-06	0.0	6.72869e-06	0.0	0.0	0.0	7.52114e-06	0.0
1403	0.0010432	0.0	0.00112889	0.0	8.36218e-06	0.0	6.52096e-06	0.0	0.0	0.0	6.44971e-06	0.0
1404	0.00109667	0.0	0.00102876	0.0	5.7349e-06	0.0	1.06287e-05	0.0	0.0	0.0	8.60885e-06	0.0
1405	0.001053	0.0	0.00110775	0.0	5.55129e-06	0.0	1.26235e-05	0.0	0.0	0.0	4.31364e-06	0.0
1406	0.00108771	0.0	0.0010115	0.0	3.10624e-06	0.0	8.40957e-06	0.0	0.0	0.0	7.52023e-06	0.0
1407	0.00105922	0.0	0.00103995	0.0	5.66103e-06	0.0	8.72104e-06	0.0	6.88503e-07	0.0	7.29439e-06	0.0
1408	0.00111779	0.0	0.00110413	0.0	4.37696e-06	0.0	6.94277e-06	0.0	0.0	0.0	1.03954e-05	0.0
1409	0.00109836	0.0	0.00110478	0.0	6.33569e-06	0.0	5.57235e-06	0.0	2.90068e-06	0.0	1.13664e-05	0.0
1410	0.00109556	0.0	0.001046	0.0	2.10236e-06	0.0	8.18419e-06	0.0	1.95219e-06	0.0	1.82777e-06	0.0
1411	0.00106947	0.0	0.00103779	0.0	1.12332e-06	0.0	7.56367e-06	0.0	4.04394e-06	0.0	1.00127e-05	0.0
1412	0.00106422	0.0	0.00102286	0.0	7.59512e-06	0.0	1.00767e-05	0.0	6.01594e-07	0.0	9.44526e-06	0.0
1413	0.00110179	0.0	0.00105768	0.0	4.25372e-06	0.0	1.24461e-05	0.0	8.66499e-07	0.0	4.78944e-06	0.0
1414	0.00106707	0.0	0.00106169	0.0	6.96606e-06	0.0	1.40904e-05	0.0	3.95799e-07	0.0	5.53556e-06	0.0
1415	0.00108809	0.0	0.00104598	0.0	4.65131e-06	0.0	7.21755e-06	0.0	2.40585e-07	0.0	6.17642e-06	0.0
1416	0.00106619	0.0	0.00101606	0.0	7.07032e-06	0.0	8.10306e-06	0.0	3.17767e-07	0.0	5.71598e-06	0.0
1417	0.00113211	0.0	0.0011193	0.0	5.2016e-06	0.0	9.36288e-06	0.0	3.20098e-07	0.0	2.73295e-05	0.0
1418	0.001071	0.0	0.00102805	0.0	4.74523e-06	0.0	5.21975e-06	0.0	0.0	0.0	8.17518e-06	0.0
1419	0.00109335	0.0	0.00104661	0.0	3.06856e-06	0.0	1.09366e-05	0.0	9.44171e-07	0.0	8.61115e-06	0.0
1420	0.00108905	0.0	0.00104401	0.0	2.97683e-06	0.0	5.87532e-06	0.0	3.91688e-07	0.0	1.11137e-05	0.0
1421	0.00111662	0.0	0.00112634	0.0	2.9812e-06	0.0	1.46706e-05	0.0	0.0	0.0	7.87053e-06	0.0
1422	0.00113027	0.0	0.00109034	0.0	5.63587e-06	0.0	1.06367e-05	0.0	7.93784e-08	0.0	7.15932e-06	0.0
1423	0.00110642	0.0	0.00112263	0.0	5.81592e-06	0.0	9.61565e-06	0.0	6.20365e-07	0.0	1.68164e-05	0.0
1424	0.00105188	0.0	0.00108156	0.0	7.24416e-06	0.0	9.58099e-06	0.0	3.89471e-06	0.0	9.31445e-06	0.0
1425	0.00112221	0.0	0.00113845	0.0	8.81862e-06	0.0	1.19902e-05	0.0	1.54713e-07	0.0	7.13354e-06	0.0
1426	0.00110325	0.0	0.00109066	0.0	3.26197e-06	0.0	9.39759e-06	0.0	2.32998e-07	0.0	8.8936e-06	0.0
1427	0.00107948	0.0	0.00104972	0.0	6.23256e-06	0.0	8.8814e-06	0.0	6.23256e-07	0.0	7.42121e-06	0.0
1428	0.00115841	0.0	0.00112035	0.0	5.45903e-06	0.0	1.03722e-05	0.0	1.63771e-06	0.0	1.50947e-05	0.0
1429	0.00112299	0.0	0.00110556	0.0	4.29906e-06	0.0	1.47731e-05	0.0	7.03483e-07	0.0	1.52872e-05	0.0
1430	0.00114292	0.0	0.00108685	0.0	1.152e-05	0.0	1.19778e-05	0.0	3.81458e-07	0.0	3.8422e-05	0.0
1431	0.00116309	0.0	0.00116807	0.0	5.36727e-06	0.0	1.45683e-05	0.0	0.0	0.0	1.03342e-05	0.0
1432	0.00109827	0.0	0.00107084	0.0	1.98616e-06	0.0	8.78492e-06	0.0	6.11125e-07	0.0	1.25406e-05	0.0
1433	0.00108624	0.0	0.00104676	0.0	5.54087e-06	0.0	9.9274e-06	0.0	2.38565e-06	0.0	1.38822e-05	0.0
1434	0.00110407	0.0	0.00107596	0.0	5.50228e-06	0.0	9.94933e-06	0.0	0.0	0.0	3.66655e-06	0.0
1435	0.00111659	0.0	0.0011039	0.0	7.14204e-06	0.0	1.0789e-05	0.0	0.0	0.0	1.88626e-05	0.0
1436	0.00109023	0.0	0.00107116	0.0	7.78302e-06	0.0	6.10433e-06	0.0	0.0	0.0	1.93321e-05	0.0
1437	0.0011042	0.0	0.00113842	0.0	5.71655e-06	0.0	1.51188e-05	0.0	1.57957e-06	0.0	1.93596e-05	0.0
1438	0.00116497	0.0	0.00109549	0.0	6.84303e-06	0.0	1.32349e-05	0.0	1.80476e-06	0.0	1.53942e-05	0.0
1439	0.00111722	0.0	0.00115503	0.0	7.53198e-06	0.0	1.00175e-05	0.0	1.65704e-06	0.0	7.32718e-06	0.0
1440	0.00110254	0.0	0.00111086	0.0	1.87443e-06	0.0	1.28211e-05	0.0	2.24931e-07	0.0	1.03337e-05	0.0
1441	0.00110383	0.0	0.00111383	0.0	6.19458e-06	0.0	1.35087e-05	0.0	7.46335e-08	0.0	1.60346e-05	0.0
1442	0.00113975	0.0	0.00113369	0.0	7.85516e-06	0.0	8.67808e-06	0.0	2.54358e-06	0.0	8.71883e-06	0.0
1443	0.00115799	0.0	0.00113564	0.0	4.57527e-06	0.0	1.37258e-05	0.0	2.25013e-06	0.0	6.3848e-06	0.0
1444	0.00113557	0.0	0.00112427	0.0	6.36108e-06	0.0	1.11506e-05	0.0	1.04771e-06	0.0	1.0541e-05	0.0
1445	0.00113058	0.0	0.00114882	0.0	2.94087e-06	0.0	7.46528e-06	0.0	2.11139e-06	0.0	1.48255e-05	0.0
1446	0.00110685	0.0	0.00109011	0.0	6.4825e-06	0.0	1.56032e-05	0.0	8.29157e-07	0.0	1.19928e-05	0.0
1447	0.000959257	0.0	0.000994075	0.0	5.06844e-06	0.0	6.83137e-06	0.0	1.46911e-07	0.0	7.96516e-06	0.0
1448	0.00103857	0.0	0.00108328	0.0	4.31034e-06	0.0	1.25657e-05	0.0	1.24196e-06	0.0	1.16238e-05	0.0
1449	0.00102938	0.0	0.00103243	0.0	5.51596e-06	0.0	1.13948e-05	0.0	1.95962e-06	0.0	9.70862e-06	0.0
1450	0.000981913	0.0	0.00103796	0.0	5.13515e-06	0.0	8.87647e-06	0.0	6.60233e-07	0.0	1.30846e-05	0.0
1451	0.00100185	0.0	0.00101427	0.0	4.52865e-06	0.0	7.59644e-06	0.0	2.11824e-06	0.0	1.76172e-05	0.0
1452	0.00101959	0.0	0.00103422	0.0	4.95016e-06	0.0	9.11117e-06	0.0	7.89156e-07	0.0	1.4322e-05	0.0
1453	0.00101963	0.0	0.00100561	0.0	6.24826e-06	0.0	7.55603e-06	0.0	1.38043e-06	0.0	7.87789e-06	0.0
1454	0.00101101	0.0	0.00103413	0.0	3.21977e-06	0.0	1.33913e-05	0.0	8.78119e-07	0.0	8.75017e-06	0.0
1455	0.00102305	0.0	0.00107154	0.0	6.1338e-06	0.0	9.45327e-06	0.0	7.93786e-07	0.0	1.69662e-05	0.0
1456	0.000992378	0.0	0.00104025	0.0	4.12827e-06	0.0	6.88045e-06	0.0	0.0	0.0	1.01285e-05	0.0
1457	0.00105639	0.0	0.00109139	0.0	1.08481e-06	0.0	7.88294e-06	0.0	1.88033e-06	0.0	1.58298e-05	0.0
1458	0.00101309	0.0	0.00101208	0.0	7.01124e-06	0.0	9.17966e-06	0.0	0.0	0.0	1.19397e-05	0.0
1459	0.00103607	0.0	0.000980148	0.0	7.0447e-06	0.0	9.27313e-06	0.0	3.73801e-06	0.0	1.22376e-05	0.0
1460	0.00106756	0.0	0.00104717	0.0	4.77672e-06	0.0	1.39024e-05	0.0	1.92495e-06	0.0	1.50266e-05	0.0
1461	0.00107239	0.0	0.00108009	0.0	1.17688e-05	0.0	1.16261e-05	0.0	2.42508e-06	0.0	1.59733e-05	0.0
1462	0.00105131	0.0	0.00105536	0.0	8.09468e-06	0.0	1.2142e-05	0.0	1.70414e-06	0.0	2.44666e-05	0.0
1463	0.00107837	0.0	0.0010753	0.0	1.05548e-05	0.0	1.83282e-05	0.0	4.27896e-07	0.0	2.24036e-05	0.0
1464	0.00101861	0.0	0.00105399	0.0	2.0769e-06	0.0	9.02376e-06	0.0	7.16171e-08	0.0	8.34603e-06	0.0
1465	0.00101058	0.0	0.00102406	0.0	5.15241e-06	0.0	1.19282e-05	0.0	0.0	0.0	1.23022e-05	0.0
1466	0.00103773	0.0	0.00101533	0.0	1.50728e-06	0.0	7.17753e-06	0.0	5.2396e-06	0.0	2.83665e-06	0.0
1467	0.00103176	0.0	0.00111877	0.0	2.98054e-06	0.0	1.08577e-05	0.0	3.54826e-07	0.0	8.98924e-06	0.0
1468	0.00101868	0.0	0.00101426	0.0	1.26195e-06	0.0	9.60486e-06	0.0	1.40217e-06	0.0	1.50618e-05	0.0
1469	0.00104815	0.0	0.00109563	0.0	7.73877e-06	0.0	1.19916e-05	0.0	1.81268e-06	0.0	1.45539e-05	0.0
1470	0.00102743	0.0	0.00103713	0.0	6.25327e-06	0.0	7.93954e-06	0.0	1.75654e-06	0.0	7.26202e-06	0.0
1471	0.00101975	0.0	0.00104447	0.0	7.30301e-06	0.0	6.31991e-06	0.0	1.3342e-06	0.0	1.74352e-05	0.0
1472	0.00109766	0.0	0.00105348	0.0	4.41769e-06	0.0	1.21487e-05	0.0	4.83185e-07	0.0	1.43388e-05	0.0
1473	0.00107083	0.0	0.00108344	0.0	4.33899e-06	0.0	8.88459e-06	0.0	2.06618e-07	0.0	6.07246e-06	0.0
1474	0.00105478	0.0	0.00105312	0.0	5.66048e-06	0.0	9.31908e-06	0.0	2.76121e-07	0.0	1.56698e-05	0.0
1475	0.00103085	0.0	0.00107361	0.0	6.70053e-06	0.0	8.84194e-06	0.0	6.90777e-07	0.0	1.06405e-05	0.0
1476	0.00105301	0.0	0.00107236	0.0	5.96447e-06	0.0	1.3316e-05	0.0	4.16126e-07	0.0	1.06125e-05	0.0
1477	0.00107773	0.0	0.00108966	0.0	6.84683e-06	0.0	1.53206e-05	0.0	5.42324e-07	0.0	7.96872e-06	0.0
1478	0.00106761	0.0	0.00112355	0.0	3.26612e-06	0.0	1.16052e-05	0.0	6.9492e-08	0.0	8.30989e-06	0.0
1479	0.00106793	0.0	0.00106888	0.0	4.52336e-06	0.0	9.52648e-06	0.0	2.05607e-07	0.0	1.49327e-05	0.0
1480	0.00104843	0.0	0.00110221	0.0	4.22093e-06	0.0	1.21182e-05	0.0	2.72318e-07	0.0	1.31081e-06	0.0
1481	0.00108421	0.0	0.00110579	0.0	5.86131e-06	0.0	1.48257e-05	0.0	1.03435e-06	0.0	2.01964e-05	0.0
1482	0.00103941	0.0	0.00106934	0.0	4.1795e-06	0.0	1.10554e-05	0.0	4.04467e-07	0.0	5.25973e-06	0.0
1483	0.0010341	0.0	0.00107256	0.0	3.44679e-06	0.0	1.11514e-05	0.0	1.01376e-06	0.0	1.10949e-05	0.0
1484	0.00106343	0.0	0.00110262	0.0	6.01813e-06	0.0	8.13816e-06	0.0	0.0	0.0	1.03956e-05	0.0
1485	0.00102423	0.0	0.00105741	0.0	6.25282e-06	0.0	1.28492e-05	0.0	9.61973e-07	0.0	9.26047e-06	0.0
1486	0.00106563	0.0	0.00114242	0.0	5.25373e-06	0.0	1.04401e-05	0.0	2.08802e-06	0.0	1.52226e-05	0.0
1487	0.00108327	0.0	0.00114077	0.0	2.87538e-06	0.0	8.76306e-06	0.0	2.05384e-07	0.0	1.15168e-05	0.0
1488	0.00103079	0.0	0.00112704	0.0	4.90983e-06	0.0	6.92757e-06	0.0	1.00887e-06	0.0	1.16549e-05	0.0
1489	0.00107046	0.0	0.00111257	0.0	6.53539e-06	0.0	1.16559e-05	0.0	0.0	0.0	1.07199e-05	0.0
1490	0.0010454	0.0	0.00112569	0.0	5.5836e-06	0.0	1.2829e-05	0.0	8.64128e-07	0.0	1.54939e-05	0.0
1491	0.00107141	0.0	0.00104669	0.0	3.55082e-06	0.0	9.44651e-06	0.0	0.0	0.0	1.20174e-05	0.0
1492	0.0010449	0.0	0.00102571	0.0	7.28924e-06	0.0	6.62051e-06	0.0	2.67495e-07	0.0	1.2605e-05	0.0
1493	0.00113502	0.0	0.00115828	0.0	1.009e-05	0.0	1.31638e-05	0.0	2.67284e-07	0.0	6.63608e-06	0.0
1494	0.00108221	0.0	0.00107517	0.0	8.43456e-06	0.0	1.28179e-05	0.0	4.05125e-06	0.0	1.19797e-05	0.0
1495	0.00103361	0.0	0.00106351	0.0	4.43129e-06	0.0	9.45782e-06	0.0	1.65346e-06	0.0	1.2265e-05	0.0
1496	0.00108237	0.0	0.00106425	0.0	8.53201e-06	0.0	1.422e-05	0.0	0.0	0.0	1.68226e-05	0.0
